#####################################################
#
# CS-CORPUS-EMNLP
#
# Version: 0.1
# Last update: (2015/05/30)
# Authors: David Vilares, Miguel A. Alonso and Carlos Gómez-Rodríguez
# -----------------------------------------
#
# CS-CORPUS-EMNLP is a manually-built polarity corpus for code-switching tweets (Spanish-English).
#
# Please, cite the following paper if you are using this resource:
# Vilares, David and Alonso, Miguel A. and Gómez-Rodríguez, Carlos, "Sentiment Analysis on Monolingual, MultiLingual and Code-Switching Twitter Corpora", in 6th Workshop on Computational Approaches to Subjectivity, Sentiment & Social Media Analysis (WASSA 2015), Lisbon, Portugal, 2015
#
# License
# -----------
#
# This resource is distributed under the Lesser General Public License For Linguistic Resources (LGPLLR). You will find the license at http://sanskrit.inria.fr/DATA/LGPLLR.html
#
#######################################################
Pos	Neg	ID	Text
1	1	438127121530388480	@Elmagnet_21 @Patty__Vel ummm chuy? What does minimo actually mean lmfaooooo
2	1	437485030554619904	@Yaritzaa__ quiero ver los en vivo también , aún que manejó hasta Tijuana lol
3	1	422443657652752384	Yo no se pero kiero fruta con chile..im really craving it. :D
2	1	422299913318191104	@EricaYolli yo vampiro? NOOO!!! Si yo no muerdo Hehe
2	1	423325699395448832	@Elmagnet_21 hell yesss!!! Como dicen. Nobody said the truth didnt hurt lol
2	1	427662043563298816	Eliseo calls me "primate" lol funny or "mono"
3	1	418071830398631936	Damm estos frijoles con chile were good af
4	1	424770194171363329	@Garcia_L1207: Oh gawwd how I missed @FabiolaCarrera2 & la sisternitaa!. ت♡Ü #FinallyReunited
3	1	432751745626681344	@chelita1123 he was like " que Linda " Lmao
2	1	430367471753654272	@chelita1123 lmao ya Lo Savia Cual Sike Ni que nada
1	1	427584725947908096	@chelita1123 you did con tu axel & willy
4	1	434831670047281152	Comprar todo el tiempo k sea nesesario y k ese momento se kede gravado en mi para siempre k hermosa experiensia
1	2	321665351865741312	Gruñir: Growls AT. My dog growls at everyone, I wish he wouldn't
1	1	416044746684256256	I actually wanted to go but at the same timw all i wanted was come home shower y a dormir!
1	1	434181576025313280	@_BBonjour yeah i do ill go enchinga lmao
1	1	418181704063262721	ima shower #alllate
2	1	423276775804645376	@crystal_jaimes I know pobre!! :D haha
1	3	433042032399888385	Mi head hurts
3	1	430582037888507904	Fawk it a dormir se a dicho k ay jale manana y el miercoles nos pagan;)
2	1	415698598664232960	Anyways tonight I ate pososle, frijoles charros, spaghetti, pollo, tostadas, gelatina, canela and idk me mas lol
1	3	332177316077772800	Fill in for: Reemplazar a alguien. I’m feeling sick, I’ll ask Laura to fill in for me tomorrow.
1	1	332548503320526848	Can you work my shift? Me puedes reemplazar en el trabajo?
2	3	428694489725546497	Lmao my dad told me to get "soy una estupida" tatted up on my forehead for getting my ex name tatted up smh it was funny cuz my friends here
2	1	436898531534573569	@oscar_eestrada hmm la respuesta es automática, puedes mirar por favor tu spam, si no lo puedes ver me avisas :)
1	1	344976054122868737	My baby daddy: El papá de mi bebé. My baby daddy is late on his child support, I’m gonna have to take him to court.
2	1	314052272244019201	Perfect timing: Justo a tiempo I got pregnant right after my promotion at work, it was the perfect timing.
1	1	423533200426557440	Chubby:  Rechoncho (un poco gordo) Did you gain weight? Your cheeks look a little chubby.
1	2	432708344885686272	@Yaritzaa__ lmao se fueron de vacaciones sin ti
1	2	440003070403940352	Wtf who said I want one<<<
1	1	415194795267481600	@crystal_jaimes dile al samuel k te lleve lol
1	1	432337315818520576	@arianaesierra sea notado lol
2	1	408675949807288320	@Loco_Saucedo exactly..I mean toluca is good but we will see! K gane el mejor.
3	1	439649452379217920	@erikaamandaaa lol miss you too!!! :p mmmmm jajajaja
1	2	311209694716899328	Pick up the pace: Acelerarse The class was easy, but it slowly picked up the pace and got harder.
1	2	439810791714197504	@ServeChubbs this has to be a everyday thing with you or wtf ? #wakeandbake perro ASAP
1	2	279274424878899202	All over again: De nuevo (como desde el principio) I failed my class, now I have to do it all over again.
3	1	425456425188347904	@sanluispotoyees Sip;) Oy nomas! Ni tanto! nomas lo k es Duranguense o Banda con Tamborazo al estilo de mi rancho;D #PuroDurango #Original
4	1	440239232682967040	I fuhken love the rain
3	1	299158083123437569	From scratch: A partir de cero. I just made these brownies from scratch, they are delicious
2	1	398479143236427776	@ThatGirlYahs lol dile que me aga y venganse el findesemana
2	2	435161207599673344	@_itskayyyyy lmao you don't need me to look dumb  , tss ni te nojes lol
2	1	415682192702849024	Im hungry!!!!! I need some tamales up in my system lmao
4	1	417892376590286848	Vodka and tequila Rose! ;) Yeah nothing but the best!!
4	1	437137929337442304	Ella es lokita pero es dulce come candy!!! :)
1	1	416010258658500608	@EzKarla lol prestame una
1	1	432742557856968704	@JDM_Sandy13 yo too!
4	1	437786277052547072	This novela looks pretty good jajaja #LaViudaNegra
2	1	406124323334664192	@arelylera jajaja I sure it is!!!!
3	1	422629851980263425	@_BBonjour your cute  !! Aun que cres que eres una  lol , we gunna eat a whole Manuel's special that day just you nd me !!! #itsadate
2	1	423142708723462145	@Antifas_4ever ahh, no digo que no sea correcto, lo que digo es que no lo he escuchado :) voy a prestar mucha atención, seguimos en cont :)
1	1	332213876491972608	Hear about: Enterarse de algo. Did you hear about the fire at the store?
2	2	426223182308069376	@ThatGirlYahs nooooo!!!!! :( okay okay i got it!! buy me one like an hour before we get there :D jajaj
4	1	431683674774310912	Damn I love listening to los cardenales de nuevo leon y el poder del norte at night
1	3	438518983868686336	No pos Si truth hurts .
3	1	414176293467340801	But ehh ya que im just glad they're happy(:
2	1	329156261784469504	Through thick and thin: En las buenas y en las malas. I’ll be there for you through thick and thin.
2	1	423513728248598528	@sanluispotoyees asi es el macho lol
1	1	293357917632086016	Depends on: Depende de. Person 1: Would you like to go out for dinner? Person 2: It depends on what time I get out of work.
1	2	438008049400176640	Behind his/her back: Hablar de alguien a sus espaldas She was talking bad about her behind her back.
1	1	425108289097977857	I tld them que como a ellos no les convenia pos ni guato asen de ir!
2	1	420014671408529409	@arianaesierra okay orita te esnapeo lol
3	1	435587940895305728	@marlenevd5 aye amorss yo sin verguensa te agarro las tuya you know it ;D
1	1	430769459561631744	Los serrenos be bumping rn
1	1	398493750332112896	@ThatGirlYahs dude yes prima!!!! Lol fuck it stay 2 weeks!!
4	1	430497244857397249	@ivonii_ congrats hobbit !!! hechale chingadasos Lol  #quesuerte
4	1	422290588528959489	@elizaaaabethhh_ Sure! Ay Nomas Me Das $$$ Pa El Pasaje & We Good;) Well after my gf's graduation pa en Junio Vamos! & En Mi Truck!^.^ Yes
3	1	429116179735527428	@crystal_jaimes dang ya to'os conosen las k me gustan haga :D lol
1	1	429120989583007744	Pero chill a nigga still single I already explain to her watt I mean
2	1	432645717417414656	Toda la familia De Laura son De Guerrero Dicen que they shit money Oy Esa Manda
2	1	422853743894216704	@HoeBagg_Shelly tf ? I got a multi billion dollar operation going on the side #sisupieras
2	2	434946199620050944	@prisybarrera11 lol andale por borracha :p jajaja
1	5	345595984283324416	Stay away from me: No te me acerques. I don’t want to see you again, stay away from me.
3	1	308610655374692353	@mauronico con mucho gusto, I hope they are helping :]
1	1	423916696315785216	Take under wing: Meter bajo el ala, dar protección The mobster took him under his wing and taught him about the streets.
2	1	281412820891996160	@Urkatu :) lo que un objeto proyecta es Shadow. My shadow follows me, My shadow is longer than yours, You can't take your shadow away.
2	1	433829456566693888	Hopefully this seco comes early
1	2	430799431672143872	@El_Ctoni estoy confused:/ vamos por la piña
1	3	417142561816326145	Todos close and shit
3	1	427627260816805889	@15Jocelynr lmfaooo asi estoy. Desde ayer its been non stop eating. Y luego i get late night craving. Y pura junk food lol
1	2	280845910878060544	Weird: Raro, extraño I had a very weird dream last night.
2	1	431251440355381248	@Izzy_teee traga cornflakes lol
2	1	432812880317001728	Ay k sueño tengo<< time to get some sleep =)
1	1	435854790765973505	@GBalderramah lol lo ke sobre the llevo
1	2	341601108327800832	Freeloader: Alguien que toma ventaja de la generosidad de otros. My roommate is living off of my rent payments. She is such a freeloader
2	1	438137599094292480	@Elmagnet_21 pos ya vi que no lol! And oh yeaa ese dia si me saludo!!! Muy amable el muchacho tht day
1	1	418808526664769536	So I guess no vamos a ir ala virgen today
2	2	420303481757769728	When "que guey soy" plays and me and my mom start calling each other guey! Lol(:
1	1	428884669916925952	Browse the  web. Navegar. I'm going to browse the web for a bathing suit.
1	2	296669897797271552	Go through the motions: Hacer algo sin interés/interés Bill has no real passion in life, he just goes through the motions day to day.
2	1	423518783421296640	@brissamayen Thanks:) ay si todavia le hablas a mi chikiya in the future te invitamos a la boda;) lol
2	1	438013679611564032	@Izzy_teee your eyes were red or what haha  ? , my mom always telling me about how I always smell like kush nd I'm like gracias
1	1	420810336128606208	Homeboy 'jefe' should switch his name to #Sharkeisha  lmao
1	1	293582378532761600	@alfonsodiazu pero la otra parte q es la forma como pregunto es Where are the restooms. Pero se puede preguntar de otra forma
1	1	438153854790541312	@Patty__Vel you know its true mi pato!
1	1	423517900125650944	Right back/Right away/Right now.Right implica en muy poco tiempo. I’ll call you right back. I’ll help you right away. It’s raining night now
1	1	431168944959791104	I've been putting it off. Aplazar I really have to fix my car, I've been putting it off for a while.
2	1	432887570880397312	Showing. En este contexto es “que se note el embarazo” Congratulations on the baby, are you showing yet?
1	2	414780353899814912	@Patty__Vel aye mi patty ni en sus suenos will they ever grow up!
3	1	350650023383539714	You found my puppy, I'm so (27), I don't know how to pay you (27: agradecido)
1	1	434978936909344769	No Mames next time I go to club carnaval I'm bringing Alondra with me
3	1	430562511633412096	@s_janett jaja let's hope so :D
1	2	299635575143669760	Struggle: Luchar/Forcejear/Enfrentar algo con dificultad. Why is it such a struggle to remain faithful?
1	2	420463899675074560	gunna knock pout now #allcansado
1	1	292039761684725760	Ends meet: Para sobrevivir. I need another job, I have to make ends meet.
1	2	276027979442831360	@DarkLedBetter por cierto se me olvidó decir q significa varias cosas :( Pero me dejaste pensando... no pienso q sea sustituto de anyway :(
1	1	432340869065101312	@Milyl15 lol sabes de Buena mota ?? Match up sometime lol
1	3	435331276493426689	@msandoval_98 yea it was long but it was my fault!And yo si i brokw it 3yrs ago and its been like hell evee since lol it
2	1	420673927589789696	@Meow_Amy69 mee too make a burrito lol
1	2	430455837316767744	@TheWeedTweets looks dank huh @funnyfelipe #grifomelarifo
1	1	437999615917318144	@VanessaMarines yea aye mas o menos we jst got him last night so todavia no lo conosemos bien! You need to see him before he gets big tho!
3	1	299003469224886272	@gmeschin yo sé sino no haría esto :) si vieras lo q escribo algunas veces, thanks a lot, for real :)
1	1	433066494352556032	But then again he tld my mom que quiere que nos lleve a renovar our passports ASAP!
1	1	427110446559019008	Waiting on my cuñada so she can pick me up to go to work
1	1	417694140785119232	@Garcia_L1207 naww mejor me lo quedo yo!
2	2	341758890368716801	@PerazaAbraham un inglés q a los nativos les parece extraño, yo quería reglas, pero me di cuenta q así no funciona :( I hope this helps :)
1	1	429118274161221632	@crystal_jaimes ha naw ni k me llamara yolli..lol jk donde anda la tokaya? Creo k ya le pegan verda?
1	3	438377062215073792	Offside arbitro culoo
1	1	416046328041709568	@Patty__Vel but then tambien mu brother wrks early manana so tambien poreso ya ni dije nada
2	2	439212531635068928	The guy : no Es que no Te Kiera Dar ride it's just that you live So far Me :  Plz No me Kiero kedar Aki Lol that shit was funny
1	1	309698492744491008	Si estás en una fila y quieres dejar pasar a alguien le dices: Please go ahead
3	1	355037922073903104	Well put: Bien dicho. Well put Kassandra, that was a very good point.
1	3	430204606769938432	Umkelaaaa! tanto pedo pa cagar aguado y no hay story
1	1	430201347539869697	@xobrieee_ el dinero se hico pa gastarlo y el negocio pa multiplicarlo  #knowalltoowell
1	4	426849432361914369	@stahrlove hahaa Fuhk you to te doy algo pa que jales cabrona
1	1	429776513810968577	La pina cuts hair 20minutes before playing #respect @Jona_Boy13
4	1	424413053849833472	@Elmagnet_21 que bueno. Live the single life! Its always better. Pregunte me ami lol
1	1	433699622293229570	@Milyl15 haha all bad y ellos toqan en cualquier de tus paris ?
1	2	412771095805063168	But i needa stop picking at ut porque si no its gonna brake :'d
1	1	424976484441133056	He don't even sing corridos tho #sisupieran
3	1	437281681402114048	@hellachingona don't be looking at my retuits daw ..ha idk but I get a good laugh
2	2	430530120957194240	@Lopezaniaaa DeNada! I may've graduated but I won't 4get about MyLittlePals:) especially u since u were the only 1 who did her work -.- lol
1	3	433314726232076288	Se me asia muy raro k andubieran de buena gente conmigo!
1	1	437661681414447104	@Milyl15 pues como cres que duermo o que , lol bring me food please
2	1	426226926999453696	@ThatGirlYahs lol!!!! are you turning into a little gordo jajajaj
3	1	408766639073554432	Yeah si pudimos con tigres, podemos con toluca!!
1	1	306084042938392577	Procrastinating: Dejar para mañana lo que puedes hacer hoy. I need to stop procrastinating and do this paper.
1	3	425449701127639040	@ThatGirlYahs no!!!! don't be a fatass prima xD
2	1	413199917205565440	Got a text that my carnalito is back home I need to go chill with him tomorrow since I got the day of from work ;) lol
4	1	297099260065894400	@gatotommy Es con MUCHO gusto y a ti MIL MIL gracias por compartir :) bueno ya somos dos jeje Have a great one! :)
1	1	419892461792526336	@IselaH1811: Watching telepaisa  movies y Dan ganas ya de andar en Los coleaderos  #2014HereICome
1	1	435963715351871488	@_itskayyyyy lmao your gunna crash all gacho #laazucarestaalta
1	2	276054036619337728	Broke down: Algo que no tiene reparación o necesita reparación grande My vacuum broke down and now it won’t work.
1	2	429710273063038976	He already knocked him down in the first no mamar
1	2	435167337411407872	@_itskayyyyy aww no aguantas
1	1	423545529021530112	I mias chavez rt
1	2	354717946075025410	Hanging on by a thread: Colgando de un hilo. He was very close to failing, barely hanging on by a thread.
2	1	428355149107458048	I jst realized last weekend we basically celebrated my moms bday with ruben, manny, y marlene and this weekend we'll be celebrating Oscars!
2	1	433069812592283648	& make a good impression on my family Especially My Niece She's a tough munchkin! She'd probably tell her Tia Samanta bout the other Hoe lol
1	1	431930748094799872	Me Interesas by noel torres >>>>
1	1	433295572275957760	Promoted. Es promoted “TO” I was promoted to assistant manager.
2	1	428551260506054656	Finna eat summ hot fries w chamoy later on :)
1	1	294202216078782465	Up until today: Hasta el día de hoy (pero hoy si). I had never gotten pulled over up until today.
2	1	435305170734292994	@Milyl15 lmao no te creas  , chales mejor in churro y agusto me voy a dormir haha
1	1	281415362745081858	@Urkatu y uno tampoco dice I like my shade, no te preocupes si no lo expliqué bien me dices,
1	2	341692789865738240	I broke out in hives: Tengo un brote de piel (Urticaria) I broke out in hives over my entire body due to a bad reaction to my medicine.
4	1	431615882448478208	Mi wonderful mom me Dio hot chocolate
1	1	424361959945801728	@95Caldera ill tell him... si no lo convencemos me and you when we're together!
1	1	387470581534572544	Fix your tie Componer la corbata, aunque suene Fix un poco raro) Do you need help fixing your tie?
